"","accepted_binomial","pf1","a","b","c","Topt","Logit.Max","Model.Max","Topt.upp","Topt.low","Tmax","Tmin","Tbreadth","Toptbreadth","SEmax","SEmin","SEopt.upp","SEopt.low","SEopt","SEbreadth","SEoptbreadth","Family","clade5","Tmean_count","Af1","Af7"
"198","Helianthemum syriacum",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"199","Helianthemum violaceum",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"200","Helichrysum italicum",1,-0.0106722714408775,0.340161571016606,-4.60604368455868,15.9366997410552,-1.89551727419004,0.130616672235576,18.2835003841986,13.5898990979118,25.8505671170436,6.02283236506688,19.8277347519767,4.69360128628687,9.49066041039567,9.8529094371925,39.2363174582067,39.3212053395708,1.41165636911431,19.1398491109019,78.5068181705124,"Asteraceae","Asterids",6,1,1
"201","Helichrysum litoreum",1,-0.0246826107173822,0.752415077751272,-3.2994154057682,15.2418049769225,2.43466653262224,0.919432888390698,19.7549688172504,10.7286411365946,30.0042904977214,0.479319456123622,29.5249710415978,9.02632768065582,NA,NA,NA,NA,NA,NA,NA,"Asteraceae","Asterids",3,1,0
"202","Helichrysum stoechas",1,-0.018671043317123,0.657334325674423,-4.62745176526751,17.603042168286,1.15809016148685,0.760985514047177,20.8678721947891,14.3382121417829,32.4262276868421,2.77985664972994,29.6463710371121,6.52966005300616,NA,NA,NA,NA,NA,NA,NA,"Asteraceae","Asterids",7,1,1
"203","Helictochloa marginata",1,-0.0125812638436432,0.299919775456066,-0.79770156676185,11.9193023524263,0.989715675804481,0.72903175933924,15.6754650214153,8.16313968343736,29.6026131133987,-5.76400840854607,35.3666215219448,7.51232533797797,NA,NA,NA,NA,NA,NA,NA,"Poaceae","Monocots",4,1,1
"204","Helleborus foetidus",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"205","Hippocrepis ciliata",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"206","Hippocrepis comosa",1,0.00185581907658492,-0.0894482462212757,4.41724967395125,24.0993983060781,3.33942521721792,0.965756839003023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fabaceae","Rosids",10,0,1
"207","Hippocrepis emerus",1,-0.0453896622269094,1.07036012175436,-4.97954965424747,11.790791881238,1.33064706254367,0.790947646376103,14.0150268293076,9.56655693316846,21.4957564569683,2.08582730550776,19.4099291514606,4.44846989613916,1.98122329651666,2.22749887605866,3.04956057207087,3.79358182824632,1.17799641058035,3.49618246286504,6.46772474424346,"Fabaceae","Rosids",6,1,1
"208","Holcus lanatus",1,-0.0108433586249326,0.40995380336327,-1.56465759045314,18.9034512987814,2.31011328786076,0.909711160827351,25.4115490607257,12.3953535368372,40.9167916028154,-3.10988900525256,44.026680608068,13.0161955238886,8.96324353205759,5.9565752393882,4.42852273274355,2.96837561476974,2.25135341310762,14.5384551322375,6.04745946714209,"Poaceae","Monocots",19,1,1
"209","Hordeum marinum",1,-0.00120632762628209,0.309962730883609,-0.50006832822845,128.473693269761,19.4109600780707,0.999999996285271,245.307436585133,11.6399499543891,264.605176508223,-7.65778996870038,272.262966476923,233.667486630744,NA,NA,NA,6.4639919921927,NA,NA,NA,"Poaceae","Monocots",3,1,0
"210","Hordeum murinum",1,-0.425214822414755,15.5486548770594,-135.758769826503,18.2832935935301,6.38154122437251,0.998310347354013,21.140128085711,15.4264591013491,22.9664972815801,13.60008990548,9.36640737610017,5.71366898436189,1.23723153728327,1.02781358873426,0.27193364199694,0.342512930707092,0.219101987503514,2.23209824522983,0.436466840649804,"Poaceae","Monocots",4,1,1
"211","Hypericum barbatum",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"212","Hypericum empetrifolium",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"213","Hypericum perforatum",1,-0.018271721601597,0.652743773593622,-5.17490070215023,17.8621311069169,0.65479672942624,0.658090579140953,20.6614167521156,15.0628454617181,31.8972278230715,3.82703439076218,28.0701934323093,5.59857129039749,18.5105316728795,19.5308127884866,3.34085636686252,3.69752430654422,2.31414114480425,37.7725279142245,5.31460417817152,"Hypericaceae","Rosids",5,1,1
"214","Hypericum trichocaulon",1,-0.88386351359491,26.4249346250207,-197.856128666173,14.9485379917672,-0.349059080130019,0.413610610280696,15.2603827529534,14.636693230581,16.6621317248665,13.2349442586679,3.42718746619861,0.623689522372421,NA,NA,NA,NA,NA,NA,NA,"Hypericaceae","Rosids",5,1,1
"215","Hypochaeris radicata",1,-0.00828467340948881,0.290830291615841,-1.03616924294719,17.5523087779622,1.51620229726583,0.819978568650012,23.1162490736278,11.9883684822966,40.756207061326,-5.65158950540157,46.4077965667276,11.1278805913313,9.17901449858149,7.868183268138,26.9637771641794,26.9699386989342,1.7700811475175,16.726998569294,53.8174042080477,"Asteraceae","Asterids",13,1,1
"216","Hypochaeris robertia",1,0.00618244500276678,-0.193382832357951,3.05005421343492,15.63967267573,1.53783211384296,0.823149357347821,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.82862785836286,NA,NA,"Asteraceae","Asterids",3,0,0
"217","Isatis tinctoria",1,0.368646618427721,-13.5612426093045,124.535790224249,18.3932822538062,-0.182091288391874,0.454602546482128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.268503549414039,NA,NA,"Brassicaceae","Rosids",4,0,0
"218","Jacobaea maritima",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"219","Jasione crispa",1,-0.0380005160840996,1.38573229107566,-14.3552374480077,18.2330719931391,-1.72215913480763,0.151593262456525,19.4915882644412,16.9745557218371,23.9044758957421,12.5616680905362,11.342807805206,2.51703254260415,2.17771394883761,1.95031646250865,8.37749239444247,8.48483781537651,0.859398569410186,3.76006397410619,16.7748454401211,"Campanulaceae","Asterids",4,1,1
"220","Jasione laevis",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"221","Jasione montana",1,-0.256195344892691,9.4921201177694,-85.3802045729568,18.5251611846133,2.5413230097377,0.926988419652404,19.9807724433183,17.0695499259083,23.1525166583975,13.8978057108291,9.25471094756837,2.91122251741002,NA,NA,NA,NA,NA,NA,NA,"Campanulaceae","Asterids",5,1,1
"222","Juncus acutus",1,0.459435213692615,-20.4211059780141,229.360831371205,22.2241410425244,2.44006162134289,0.919831631988889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Juncaceae","Monocots",5,0,0
"223","Juncus articulatus",1,0.0685408236524894,-2.87385875626902,29.8231030577048,20.964577044185,-0.301513597249059,0.425187513517587,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Juncaceae","Monocots",7,0,1
"224","Juncus bufonius",1,-0.0690321495606911,2.00966769907845,-12.2516225038755,14.5560272414204,2.37476638311872,0.914882764474218,17.1967838740605,11.9152706087802,23.3340697661513,5.77798471668941,17.5560850494619,5.28151326528032,0.682441047364791,1.88658295748228,1.62328090560745,1.98232994245829,0.824558917053991,2.30873394881456,3.22641537434046,"Juncaceae","Monocots",5,1,1
"225","Juncus inflexus",1,-0.0376304615465137,1.60249045714526,-16.3826761216771,21.292463489512,0.67780865385134,0.663249436293475,23.2569161408568,19.3280108381672,31.1035994952687,11.4813274837554,19.6222720115133,3.92890530268958,NA,NA,NA,NA,NA,NA,NA,"Juncaceae","Monocots",9,1,1
"226","Juncus littoralis",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"227","Juncus maritimus",1,0.0194193451435932,-0.551392716830523,8.48674929909528,14.1969956441203,4.57268929957397,0.989775479262315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Juncaceae","Monocots",3,0,0
"228","Jurinea humilis",1,-0.019137718526777,0.567821279853727,-3.44627649311223,14.8351351039897,0.765576207662976,0.682563162637086,17.6663992523016,12.0038709556778,28.7584537461543,0.911816461825205,27.8466372843291,5.66252829662382,NA,NA,NA,NA,NA,NA,NA,"Asteraceae","Asterids",7,1,1
"229","Koeleria splendens",1,0.0450778609001271,-1.69002917817271,16.7060506895102,18.7456674343652,0.865688225310628,0.703847716010984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Poaceae","Monocots",3,0,0
"230","Koeleria vallesiana",1,-0.0251961293545598,0.799443797594817,-5.01366146314366,15.8644168384962,1.32769335885363,0.790458833327655,18.8466248270275,12.882208849965,28.8857494966722,2.84308418032027,26.0426653163519,5.96441597706253,2.46712298180497,7.17199493274707,2.68923336015709,3.57098230576258,2.61904373167363,9.36006698542934,3.53980523662323,"Poaceae","Monocots",5,1,1
"231","Lagoecia cuminoides",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"232","Lagurus ovatus",1,-0.0244405123902487,0.734800968260803,-2.50368499401769,15.0324378746244,3.01923995877949,0.953435794336514,20.5950834021474,9.46979234710141,30.6531911903702,-0.588315441121477,31.2415066314917,11.125291055046,13.8851199417826,21.5814207665101,1.38026743083032,8.8626871545201,4.47289419663774,35.172168346868,8.99319707232885,"Poaceae","Monocots",6,1,0
"233","Lapsana communis",1,-0.0629232387613128,1.97555669750988,-14.4530748590038,15.6981485409848,1.05321638531998,0.74139205497386,17.4139739921339,13.9823230898357,23.6688609817239,7.7274361002458,15.9414248814781,3.43165090229817,1.67221239116481,1.94877549944489,2.54018054397867,2.20867156591898,1.00577520290349,3.02352533009095,4.31452888843171,"Asteraceae","Asterids",5,1,1
"234","Lathyrus pratensis",1,-0.0305448921972879,0.904140584921296,-3.30660976425607,14.800192763515,3.38411770682013,0.967204470366601,20.3986826259164,9.20170290111372,29.1942438226384,0.406141704391708,28.7881021182467,11.1969797248026,NA,NA,NA,NA,NA,NA,NA,"Fabaceae","Rosids",9,1,1
"235","Launaea fragilis",1,-0.0168223974423976,0.752793881926925,-4.93216689800969,22.3747502252459,3.48962064159442,0.970390997922728,30.1674906742626,14.5820097762292,41.9315863132699,2.81791413722189,39.113672176048,15.5854808980334,NA,NA,NA,NA,NA,NA,NA,"Asteraceae","Asterids",4,1,0
"236","Lavandula angustifolia",1,0.259052241757575,-10.1481657739623,91.9157807411407,19.5871027888249,-7.47080232517631,0.000569147099557233,NA,NA,15.4070570956787,23.7671484819711,-8.3600913862924,NA,NA,NA,NA,NA,NA,NA,NA,"Lamiaceae","Asterids",3,0,1
"237","Lavandula latifolia",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"238","Lavandula pedunculata",1,-0.0538562473523429,1.74999829879929,-9.55494294145231,16.2469387010043,4.66111460227463,0.990632659851115,22.1707329001783,10.3231445018304,28.1305207942601,4.36335660774864,23.7671641865114,11.8475883983479,NA,NA,NA,NA,NA,NA,NA,"Lamiaceae","Asterids",5,1,0
"239","Lavandula stoechas",1,-0.0125613295410917,0.370367724863098,-2.49886680559028,14.74237753462,0.231183607694753,0.55753985764487,17.7336168430688,11.7511382261712,30.6423596740086,-1.1576046047686,31.7999642787772,5.98247861689759,2.34654505557658,3.29339490643373,6.26529942484695,6.61278707346464,1.15524471426086,5.23135603986561,12.6738904099975,"Lamiaceae","Asterids",7,1,1
"240","Leontodon hispidus",1,-0.0149943914474756,0.686181428888694,-5.78846990466366,22.881269683146,2.06188125832067,0.887142659790786,27.9338127388584,17.8287266274335,41.1536401156117,4.60889925068027,36.5447408649314,10.1050861114248,5.84032113264521,1.78833139752809,6.79388372474936,5.79098005152082,2.75617653840201,6.65048297466156,11.3577539857888,"Asteraceae","Asterids",9,1,0
"241","Leontodon saxatilis",1,-0.00488362976400817,0.261451755587297,0.342680255764732,26.7681794302026,3.84197400871585,0.978999276391361,42.7957843274406,10.7405745329645,64.0458509044174,-10.5094920440123,74.5553429484297,32.055209794476,56.8289959395495,17.7877707724991,39.2184144128876,2.0195441567396,20.0428138306274,74.0609316178769,38.4378411246946,"Asteraceae","Asterids",4,1,0
"242","Leontodon tuberosus",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"243","Leucanthemum vulgare",1,0.0529233149453041,-2.29959403717778,25.7301936285285,21.7257180465207,0.75002779193607,0.679184754868973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.37413657172992,NA,NA,"Asteraceae","Asterids",7,0,0
"244","Leucojum aestivum",1,0.017776403474024,-0.830233516160907,8.46636044922537,23.3521228682196,-1.22749709012638,0.226619793701114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.8678312797205,NA,NA,"Amaryllidaceae","Monocots",3,0,1
"245","Lilium martagon",1,-0.0460781280460276,1.36658265417303,-8.55813438290792,14.8289732257346,1.57437441183469,0.828406321381194,17.2385023787191,12.4194440727501,24.7319278681493,4.92601858331994,19.8059092848293,4.81905830596901,NA,NA,NA,NA,NA,NA,NA,"Liliaceae","Monocots",4,1,0
"246","Limbarda crithmoides",1,-3.17961043937282e-05,-0.0680407544242322,1.55316939538713,-1069.95425574294,37.9534167754707,1,-20.6468016156891,-2119.26170987018,64.1769814978781,-2204.08549298375,2268.26247448163,2098.61490825449,191.354052073007,416540.47398096,127.085404960295,416474.751923013,208176.090799715,416728.76915172,416597.324952364,"Asteraceae","Asterids",6,1,0
"247","Limonium dufourii",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"248","Linum suffruticosum",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"249","Lolium arundinaceum",1,-0.026950742895393,1.01931143218538,-6.05046182903331,18.9106370117839,3.5874524189764,0.973076217793499,25.251052149711,12.5702218738569,34.4786830485427,3.34259097502516,31.1360920735175,12.6808302758541,4.50699484728209,2.39301570530121,2.31322497773575,1.22934136402863,1.47894128112679,6.58255149515804,2.23058528682064,"Poaceae","Monocots",9,1,0
"250","Lolium perenne",1,-0.0126095544497629,0.33590232524719,1.59632439672513,13.3193574200199,3.83332596081669,0.978820736708025,23.2697784997944,3.36893634024549,36.5036250147133,-9.86491017467347,46.3685351893868,19.9008421595489,2.32039107716109,NA,1.06546622575242,NA,NA,NA,NA,"Poaceae","Monocots",12,1,1
"251","Lolium pratense",1,-0.0228834551980726,0.919047550832793,-5.41105955260913,20.0810485758768,3.81665970329784,0.97847246226761,27.4330062142922,12.7290909374614,37.2699387825104,2.89215836924327,34.3777804132671,14.7039152768308,4.88579496866976,1.56768448336009,3.5905228635213,1.11990828562291,2.05748040821789,5.97698516893689,3.3703405588383,"Poaceae","Monocots",10,1,0
"252","Lolium rigidum",1,-0.0368210227178912,1.30281970282527,-8.59519189028873,17.6912481873057,2.92906146270815,0.949264492838769,22.0875604802512,13.2949358943603,30.3211675967993,5.06132877781212,25.2598388189872,8.79262458589092,2.80359399399011,5.14535957778596,1.12371318203164,2.58100364538992,1.54809567834114,7.6865680260119,2.50244307603213,"Poaceae","Monocots",7,1,0
"253","Lonicera xylosteum",1,-0.0769863505493165,2.1598836244688,-13.1062231388812,14.0277049701506,2.04288198807279,0.885226404963659,16.2419520445712,11.81345789573,22.0764244814365,5.97898545886471,16.0974390225718,4.42849414884123,NA,NA,NA,NA,NA,NA,NA,"Caprifoliaceae","Asterids",6,1,1
"254","Lotus corniculatus",1,-0.00340558659391841,0.11874453539113,1.11879468147722,17.4337859450087,2.15387808755146,0.896030613829729,28.4007487786155,6.46682311140204,56.1254543105964,-21.2578824205789,77.3833367311752,21.9339256672134,24.1760154146975,21.7445065400215,8.61858355239872,7.63430726817648,3.75410253933151,45.36775758728,14.4482565150941,"Fabaceae","Rosids",15,1,1
"255","Lotus creticus",1,-0.0126693492700918,0.61843576037397,-6.30578820526873,24.4067689346089,1.24122114690459,0.775776501033664,28.4863027866812,20.3272350825365,42.5830414722191,6.23049639699859,36.3525450752205,8.15906770414476,NA,NA,0.340973420671046,NA,0.289839676740706,NA,NA,"Fabaceae","Rosids",3,1,1
"256","Lotus cytisoides",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"257","Lotus dorycnium",1,-0.0216857073712265,0.762430106278511,-4.35373085100714,17.5790923769943,2.34768378362862,0.912749946179047,22.2445330459479,12.9136517080407,33.2007875271085,1.95739722688006,31.2433903002284,9.3308813379072,25.5341091276088,34.7468521130149,6.08515063432104,14.0687674010142,7.55417721322139,59.0796627269801,15.545294316205,"Fabaceae","Rosids",7,1,1
"258","Lotus maritimus",1,-0.0433836365584763,1.39746085406261,-8.00374373521528,16.1058519400395,3.24990506855154,0.962669701278212,20.6085712012249,11.6031326788542,28.0549378918338,4.15676598824526,23.8981719035886,9.00543852237078,NA,NA,NA,NA,NA,NA,NA,"Fabaceae","Rosids",4,1,0
"259","Lotus rectus",1,-0.00974923855659493,0.443910416791371,-0.91962005810808,22.7664147417485,4.13350427031932,0.984226182261752,35.0335893890297,10.4992400944673,49.7107944079974,-4.17796492450036,53.8887593324978,24.5343492945624,3.60031543019355,0.33201037960875,3.31140058337563,2.40650693355113,1.68890386243527,3.83867413984572,4.70145869528013,"Fabaceae","Rosids",8,1,0
"260","Luzula spicata",1,-0.00135114082525072,0.0821337387592122,-1.26508647759343,30.3942184353624,-0.0168910792131824,0.495777330593203,38.966427070727,21.8220097999978,76.9422903423271,-16.1538534716023,93.0961438139294,17.1444172707292,202.74963855031,52.5925777276935,170.490781133696,66.6476766273391,77.4642693052289,252.475619125249,207.401028027414,"Juncaceae","Monocots",9,1,0
"261","Luzula sylvatica",1,-0.0283648057906182,0.861662410912363,-3.90692431696885,15.1889354940932,2.6369430715475,0.933201658909781,19.7149653020655,10.6629056861209,29.2164578174934,1.16141317069297,28.0550446468005,9.0520596159446,0.664596257732689,0.859306896759085,0.871759176654421,0.879260911938507,0.347381810658278,1.37021770814537,1.60730555190461,"Juncaceae","Monocots",11,1,1
"262","Lygeum spartum",1,-0.000620302040365465,-0.315327881241398,8.57395482577664,-254.172855094605,48.647848758806,1,17.266426008497,-525.612136197707,34.2241779657259,-542.569888154936,576.794066120662,542.878562206204,NA,NA,NA,NA,NA,NA,NA,"Poaceae","Monocots",4,1,0
"263","Lysimachia arvensis",1,-0.00394336904075375,0.00757762808079585,-2.01044503649356,0.960806356504164,-2.00680471987994,0.118490319342459,4.79566315283423,-2.8740504398259,16.3807583757751,-14.4591456627668,30.8399040385419,7.66971359266013,NA,NA,NA,NA,NA,NA,NA,"Primulaceae","Asterids",7,1,0
"264","Macrochloa tenacissima",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"265","Malva sylvestris",1,0.0258898729379058,-1.12206361243954,12.1738326346867,21.6699327789421,0.0163111070557633,0.504077686357885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.97330645663435,NA,NA,"Malvaceae","Rosids",4,0,1
"266","Marcus-kochia ramosissima",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"267","Matthiola sinuata",1,-0.0128647186999842,0.462633468424781,-1.57236348950424,17.9807067380863,2.5868748719806,0.930012076901667,24.5829219325823,11.3784915435902,38.7161824566573,-2.75476898048483,41.4709514371422,13.2044303889921,NA,NA,NA,NA,NA,NA,NA,"Brassicaceae","Rosids",4,1,0
"268","Matthiola tricuspidata",1,-0.0717240444407827,2.49017270840323,-19.2095450106916,17.3593996812267,2.40440664953563,0.917162715929957,19.9781249767862,14.7406743856673,25.9951016654744,8.7236976969791,17.2714039684953,5.23745059111886,NA,NA,NA,NA,NA,NA,NA,"Brassicaceae","Rosids",4,1,1
"269","Medicago arabica",1,0.998678235527523,0.0512258241947188,0.00271729819985144,-0.0256468111411581,0.00206040868051538,0.500515101987899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fabaceae","Rosids",4,0,0
"270","Medicago coronata",1,-0.369482812749272,13.4231100427579,-115.848028461107,18.1647286146794,6.06554708472993,0.997683889205899,21.0921961896843,15.2372610396744,23.1028861334621,13.2265710958966,9.87631503756551,5.8549351500099,NA,NA,NA,NA,NA,NA,NA,"Fabaceae","Rosids",3,1,0
"271","Medicago littoralis",1,0.998459695266306,0.0544614418884204,0.00363076351944203,-0.0272727292581873,0.00288810743962533,0.500722026358028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fabaceae","Rosids",5,0,0
"272","Medicago lupulina",1,-0.00850228984289448,0.291941815567921,-0.165586864417109,17.1684229167923,2.34050341396602,0.912176422332913,24.5999282120934,9.73691762149124,42.1001391895549,-7.76329335597017,49.863432545525,14.8630105906022,9.13192759977912,7.54389929155397,4.28397775305703,3.84921339060788,2.03872012363466,16.2474464900605,7.05069494874041,"Fabaceae","Rosids",14,1,1
"273","Medicago marina",1,0.0100654305507168,-0.367457576276003,4.10879337865584,18.2534455145505,0.755109954924427,0.680291111831648,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.75035045858381,NA,NA,"Fabaceae","Rosids",8,0,0
"274","Medicago minima",1,0.11409866023425,-4.96966443951514,57.0413355427572,21.7779263547538,2.92684245695735,0.949157515777136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.44603426018396,NA,NA,"Fabaceae","Rosids",7,0,0
"275","Medicago polymorpha",1,0.105864715202942,-3.96505234957491,40.2808300438752,18.7269778319147,3.15410631744,0.959070217589384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.41705432386445,NA,NA,"Fabaceae","Rosids",5,0,0
"276","Melica ciliata",1,-0.0455202400016253,1.76616694464702,-13.1457901457853,19.3997982500088,3.98585105520809,0.981762169532067,24.8604211686046,13.939175331413,31.7386127051095,7.06098379490807,24.6776289102014,10.9212458371916,NA,NA,NA,NA,NA,NA,NA,"Poaceae","Monocots",5,1,0
"277","Melica uniflora",1,-0.0333605042792194,0.966591472036676,-10.6992540247706,14.4870632641901,-3.69771812175963,0.0241808064124258,15.7419187468402,13.2322077815401,NA,NA,NA,2.5097109653,NA,NA,10.7102070010654,11.4221617120338,2.20133202769488,NA,21.7017320409783,"Poaceae","Monocots",6,1,1
"278","Melissa officinalis",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"279","Mentha suaveolens",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"280","Micranthes stellaris",1,-0.0414667430590049,1.48277602785461,-11.3742416460028,17.8790992307341,1.88110822348035,0.867738367439103,20.7214004774304,15.0367979840378,28.6666616393223,7.09153682214584,21.5751248171765,5.68460249339264,5.21463791418821,1.25336575063056,2.03359231333697,2.81043529976559,2.05136950838468,6.3792069352047,2.6899109840926,"Saxifragaceae","Rosids",3,1,0
"281","Micromeria nervosa",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"282","Minuartia recurva",1,-0.0670166509235176,1.95095523778952,-11.48320410778,14.555750033048,2.715604275685,0.937941161461835,17.5829918704234,11.5285081956726,23.7458135861224,5.3656864799736,18.3801271061488,6.05448367475081,1.3632061949066,2.07740351629569,1.6784052873008,1.52263175927328,0.870241406289169,3.05263698755981,2.69102641099887,"Caryophyllaceae","Caryophyllales",4,1,1
"283","Musschia aurea",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"284","Myrtus communis",1,0.00395024679043431,-0.197892241901689,3.18037143176705,25.0480859045179,0.701960494271476,0.668622295571087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Myrtaceae","Rosids",6,0,0
"285","Nardus stricta",1,-0.0214782132335115,0.771776406051219,-5.86097996076366,17.9664946441414,1.07207837213328,0.744991963767551,20.9221694185081,15.0108198697746,31.6414447004659,4.29154458781683,27.349900112649,5.91134954873343,5.45880124905661,2.45758769585521,5.95916127380841,6.56902235989442,2.02932272491186,7.42993228984403,11.868222816274,"Poaceae","Monocots",8,1,1
"286","Neottia nidus-avis",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"287","Oloptum miliaceum",1,-0.0332959935624665,1.11589396975205,-8.40069923146397,16.7571808250522,0.948919284896281,0.720897785557946,19.0349987355003,14.4793629146041,27.5706785961979,5.94368305390656,21.6269955422914,4.5556358208962,NA,NA,NA,NA,NA,NA,NA,"Poaceae","Monocots",6,1,1
"288","Onobrychis caput-galli",1,0.998536597316855,0.0538662393633435,0.00296267092838901,-0.0269725914443628,0.00223621489489315,0.500559053490754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fabaceae","Rosids",4,0,0
"289","Onobrychis montana",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"290","Ononis minutissima",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"291","Ononis natrix",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"292","Ononis ornithopodioides",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"293","Ononis reclinata",1,0.119096782697325,-4.53182457744409,44.7976109453248,19.0258060495277,1.68680321485769,0.843803288759839,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fabaceae","Rosids",4,0,0
"294","Ononis variegata",1,0.031833550697413,-1.21268717309076,16.0313698113167,19.0473124505918,4.48215406597431,0.988817437387364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fabaceae","Rosids",4,0,0
"295","Origanum vulgare",1,-0.00948720694649753,0.371321868418386,-2.87354625976004,19.5696093967609,0.759765702951591,0.681302863202671,23.5834350490562,15.5557837444656,39.3292163296717,-0.189997536149958,39.5192138658217,8.02765130459052,3.31308260707168,2.26104205996777,3.02919496221292,2.53575495496303,1.12804869949039,5.20458256181614,5.11098573151439,"Lamiaceae","Asterids",22,1,NA
"296","Ornithopus compressus",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
