id_test,ID,animal,Family,clade,doi,contributor_name,collection_date,country,seedlot,substrate,p1,p2b,Coastal,Forest,Grassland,Manmade,Wetlands,Schrubland,Habitat_level.3,Tmean,Alternating,Light,cold_str,warm_str,Scarification,Fire,Germinated,Germinable,Germination,mass
4656,Festuca ovina,Festuca_ovina,Poaceae,Monocots,10.1093/aob/mcac037,"Carta,Angelino",NA,GB, Festuca ovina L.                                                                             wild native NA K_9508 NA United-Kingdom NA NA NA NA,agar,1,0,1,1,1,0,1,1,"Atlantic coastal Calluna and Ulex heath, Boreal and Arctic acidophilous alpine grassland, Carpathian travertine fen with halophytes, Cryptogam- and annual-dominated vegetation on calcareous and ultramafic rock outcrops, Cryptogam- and annual-dominated vegetation on siliceous rock outcrops, Dry heath, Heavy-metal grassland in Western and Central Europe, Inland sanddrift and dune with siliceous grassland, Larix light taiga, Lowland to montane temperate and submediterranean Juniperus scrub, Lowland to montane, dry to mesic grassland usually dominated by Nardus stricta, Macaronesian heath, Mediterranean short moist grassland of lowlands, Mediterranean thermophilous deciduous forest, Moss and lichen tundra, Oceanic to subcontinental inland sand grassland on dry acid and neutral soils, Perennial rocky calcareous grassland of subatlantic-submediterranean Europe, Semi-dry perennial calcareous grassland (meadow steppe), Shrub tundra, Submediterranean pseudomaquis, Temperate and boreal mountain Betula and Populus tremula forest on mineral soils, Temperate and submediterranean montane Pinus sylvestris-Pinus nigra forest, Temperate continental Pinus sylvestris forest, Western Mediterranean mountain hedgehog-heath",16,1,1,0,0,0,0,48,48,1,1.20547166
4657,Festuca ovina,Festuca_ovina,Poaceae,Monocots,10.1093/aob/mcac037,"Carta,Angelino",NA,GB, Festuca ovina L.                                                                             wild native NA K_49568 NA United-Kingdom NA NA NA NA,agar,1,0,1,1,1,0,1,1,"Atlantic coastal Calluna and Ulex heath, Boreal and Arctic acidophilous alpine grassland, Carpathian travertine fen with halophytes, Cryptogam- and annual-dominated vegetation on calcareous and ultramafic rock outcrops, Cryptogam- and annual-dominated vegetation on siliceous rock outcrops, Dry heath, Heavy-metal grassland in Western and Central Europe, Inland sanddrift and dune with siliceous grassland, Larix light taiga, Lowland to montane temperate and submediterranean Juniperus scrub, Lowland to montane, dry to mesic grassland usually dominated by Nardus stricta, Macaronesian heath, Mediterranean short moist grassland of lowlands, Mediterranean thermophilous deciduous forest, Moss and lichen tundra, Oceanic to subcontinental inland sand grassland on dry acid and neutral soils, Perennial rocky calcareous grassland of subatlantic-submediterranean Europe, Semi-dry perennial calcareous grassland (meadow steppe), Shrub tundra, Submediterranean pseudomaquis, Temperate and boreal mountain Betula and Populus tremula forest on mineral soils, Temperate and submediterranean montane Pinus sylvestris-Pinus nigra forest, Temperate continental Pinus sylvestris forest, Western Mediterranean mountain hedgehog-heath",16,0,1,0,0,0,0,50,50,1,1.20547166
4658,Festuca ovina,Festuca_ovina,Poaceae,Monocots,10.1093/aob/mcac037,"Carta,Angelino",NA,IT, Festuca ovina L.                                                                             wild native NA K_6389 NA Italy NA NA NA NA,agar,1,0,1,1,1,0,1,1,"Atlantic coastal Calluna and Ulex heath, Boreal and Arctic acidophilous alpine grassland, Carpathian travertine fen with halophytes, Cryptogam- and annual-dominated vegetation on calcareous and ultramafic rock outcrops, Cryptogam- and annual-dominated vegetation on siliceous rock outcrops, Dry heath, Heavy-metal grassland in Western and Central Europe, Inland sanddrift and dune with siliceous grassland, Larix light taiga, Lowland to montane temperate and submediterranean Juniperus scrub, Lowland to montane, dry to mesic grassland usually dominated by Nardus stricta, Macaronesian heath, Mediterranean short moist grassland of lowlands, Mediterranean thermophilous deciduous forest, Moss and lichen tundra, Oceanic to subcontinental inland sand grassland on dry acid and neutral soils, Perennial rocky calcareous grassland of subatlantic-submediterranean Europe, Semi-dry perennial calcareous grassland (meadow steppe), Shrub tundra, Submediterranean pseudomaquis, Temperate and boreal mountain Betula and Populus tremula forest on mineral soils, Temperate and submediterranean montane Pinus sylvestris-Pinus nigra forest, Temperate continental Pinus sylvestris forest, Western Mediterranean mountain hedgehog-heath",20,0,1,0,0,0,0,18,18,1,1.20547166
4640,Festuca ovina,Festuca_ovina,Poaceae,Monocots,"Bulut, Y. and M. Demir (2007). ""The allelopathic effects of Scots pine (Pinus sylvestris L.) leaf extracts on turf grass seed germination and seedling growth."" Asian Journal of Chemistry 19(4): 3169-3177.","Fernández-Pascual, Eduardo",2005,NL,"Festuca ovina Wild 2005 Mommersteeg BV Grass Seed Company, the Netherlands NA Netherlands 52.3 5.23333333333333 NA NA",paper,1,0,1,1,1,0,1,1,"Atlantic coastal Calluna and Ulex heath, Boreal and Arctic acidophilous alpine grassland, Carpathian travertine fen with halophytes, Cryptogam- and annual-dominated vegetation on calcareous and ultramafic rock outcrops, Cryptogam- and annual-dominated vegetation on siliceous rock outcrops, Dry heath, Heavy-metal grassland in Western and Central Europe, Inland sanddrift and dune with siliceous grassland, Larix light taiga, Lowland to montane temperate and submediterranean Juniperus scrub, Lowland to montane, dry to mesic grassland usually dominated by Nardus stricta, Macaronesian heath, Mediterranean short moist grassland of lowlands, Mediterranean thermophilous deciduous forest, Moss and lichen tundra, Oceanic to subcontinental inland sand grassland on dry acid and neutral soils, Perennial rocky calcareous grassland of subatlantic-submediterranean Europe, Semi-dry perennial calcareous grassland (meadow steppe), Shrub tundra, Submediterranean pseudomaquis, Temperate and boreal mountain Betula and Populus tremula forest on mineral soils, Temperate and submediterranean montane Pinus sylvestris-Pinus nigra forest, Temperate continental Pinus sylvestris forest, Western Mediterranean mountain hedgehog-heath",25,0,1,0,0,0,0,75,90,0.833333333,1.20547166
4641,Festuca ovina,Festuca_ovina,Poaceae,Monocots,"Thompson, K. (1989). ""A Comparative Study of Germination Responses to High Irradiance Light."" Annals of Botany 63(1): 159-162.","Fernández-Pascual, Eduardo",1988,GB,"Festuca ovina Wild 1988 Plymouth, UK NA UK 50.3666666666667 -4.13333333333333 NA NA",paper,1,0,1,1,1,0,1,1,"Atlantic coastal Calluna and Ulex heath, Boreal and Arctic acidophilous alpine grassland, Carpathian travertine fen with halophytes, Cryptogam- and annual-dominated vegetation on calcareous and ultramafic rock outcrops, Cryptogam- and annual-dominated vegetation on siliceous rock outcrops, Dry heath, Heavy-metal grassland in Western and Central Europe, Inland sanddrift and dune with siliceous grassland, Larix light taiga, Lowland to montane temperate and submediterranean Juniperus scrub, Lowland to montane, dry to mesic grassland usually dominated by Nardus stricta, Macaronesian heath, Mediterranean short moist grassland of lowlands, Mediterranean thermophilous deciduous forest, Moss and lichen tundra, Oceanic to subcontinental inland sand grassland on dry acid and neutral soils, Perennial rocky calcareous grassland of subatlantic-submediterranean Europe, Semi-dry perennial calcareous grassland (meadow steppe), Shrub tundra, Submediterranean pseudomaquis, Temperate and boreal mountain Betula and Populus tremula forest on mineral soils, Temperate and submediterranean montane Pinus sylvestris-Pinus nigra forest, Temperate continental Pinus sylvestris forest, Western Mediterranean mountain hedgehog-heath",15,0,1,0,0,0,0,93,100,0.93,1.20547166
4642,Festuca ovina,Festuca_ovina,Poaceae,Monocots,"Thompson, K. (1989). ""A Comparative Study of Germination Responses to High Irradiance Light."" Annals of Botany 63(1): 159-162.","Fernández-Pascual, Eduardo",1988,GB,"Festuca ovina Wild 1988 Plymouth, UK NA UK 50.3666666666667 -4.13333333333333 NA NA",paper,1,0,1,1,1,0,1,1,"Atlantic coastal Calluna and Ulex heath, Boreal and Arctic acidophilous alpine grassland, Carpathian travertine fen with halophytes, Cryptogam- and annual-dominated vegetation on calcareous and ultramafic rock outcrops, Cryptogam- and annual-dominated vegetation on siliceous rock outcrops, Dry heath, Heavy-metal grassland in Western and Central Europe, Inland sanddrift and dune with siliceous grassland, Larix light taiga, Lowland to montane temperate and submediterranean Juniperus scrub, Lowland to montane, dry to mesic grassland usually dominated by Nardus stricta, Macaronesian heath, Mediterranean short moist grassland of lowlands, Mediterranean thermophilous deciduous forest, Moss and lichen tundra, Oceanic to subcontinental inland sand grassland on dry acid and neutral soils, Perennial rocky calcareous grassland of subatlantic-submediterranean Europe, Semi-dry perennial calcareous grassland (meadow steppe), Shrub tundra, Submediterranean pseudomaquis, Temperate and boreal mountain Betula and Populus tremula forest on mineral soils, Temperate and submediterranean montane Pinus sylvestris-Pinus nigra forest, Temperate continental Pinus sylvestris forest, Western Mediterranean mountain hedgehog-heath",15,0,1,0,0,0,0,91,100,0.91,1.20547166
4643,Festuca ovina,Festuca_ovina,Poaceae,Monocots,"Thompson, K. (1989). ""A Comparative Study of Germination Responses to High Irradiance Light."" Annals of Botany 63(1): 159-162.","Fernández-Pascual, Eduardo",1988,GB,"Festuca ovina Wild 1988 Plymouth, UK NA UK 50.3666666666667 -4.13333333333333 NA NA",paper,1,0,1,1,1,0,1,1,"Atlantic coastal Calluna and Ulex heath, Boreal and Arctic acidophilous alpine grassland, Carpathian travertine fen with halophytes, Cryptogam- and annual-dominated vegetation on calcareous and ultramafic rock outcrops, Cryptogam- and annual-dominated vegetation on siliceous rock outcrops, Dry heath, Heavy-metal grassland in Western and Central Europe, Inland sanddrift and dune with siliceous grassland, Larix light taiga, Lowland to montane temperate and submediterranean Juniperus scrub, Lowland to montane, dry to mesic grassland usually dominated by Nardus stricta, Macaronesian heath, Mediterranean short moist grassland of lowlands, Mediterranean thermophilous deciduous forest, Moss and lichen tundra, Oceanic to subcontinental inland sand grassland on dry acid and neutral soils, Perennial rocky calcareous grassland of subatlantic-submediterranean Europe, Semi-dry perennial calcareous grassland (meadow steppe), Shrub tundra, Submediterranean pseudomaquis, Temperate and boreal mountain Betula and Populus tremula forest on mineral soils, Temperate and submediterranean montane Pinus sylvestris-Pinus nigra forest, Temperate continental Pinus sylvestris forest, Western Mediterranean mountain hedgehog-heath",15,1,1,0,0,0,0,93,100,0.93,1.20547166
4644,Festuca ovina,Festuca_ovina,Poaceae,Monocots,"Thompson, K. (1989). ""A Comparative Study of Germination Responses to High Irradiance Light."" Annals of Botany 63(1): 159-162.","Fernández-Pascual, Eduardo",1988,GB,"Festuca ovina Wild 1988 Plymouth, UK NA UK 50.3666666666667 -4.13333333333333 NA NA",paper,1,0,1,1,1,0,1,1,"Atlantic coastal Calluna and Ulex heath, Boreal and Arctic acidophilous alpine grassland, Carpathian travertine fen with halophytes, Cryptogam- and annual-dominated vegetation on calcareous and ultramafic rock outcrops, Cryptogam- and annual-dominated vegetation on siliceous rock outcrops, Dry heath, Heavy-metal grassland in Western and Central Europe, Inland sanddrift and dune with siliceous grassland, Larix light taiga, Lowland to montane temperate and submediterranean Juniperus scrub, Lowland to montane, dry to mesic grassland usually dominated by Nardus stricta, Macaronesian heath, Mediterranean short moist grassland of lowlands, Mediterranean thermophilous deciduous forest, Moss and lichen tundra, Oceanic to subcontinental inland sand grassland on dry acid and neutral soils, Perennial rocky calcareous grassland of subatlantic-submediterranean Europe, Semi-dry perennial calcareous grassland (meadow steppe), Shrub tundra, Submediterranean pseudomaquis, Temperate and boreal mountain Betula and Populus tremula forest on mineral soils, Temperate and submediterranean montane Pinus sylvestris-Pinus nigra forest, Temperate continental Pinus sylvestris forest, Western Mediterranean mountain hedgehog-heath",15,0,0,0,0,0,0,87,100,0.87,1.20547166
4707,Festuca rothmaleri,Festuca_rothmaleri,Poaceae,Monocots,10.1093/aob/mcab135,"Fernández-Pascual, Eduardo",NA,PT,"Festuca rothmaleri Wild NA SOS177 temperate deciduous forests biome, hay meadows Portugal NA NA NA NA",agar,0,1,0,0,1,0,0,0,"Iberian summer pasture (vallicar), Mediterranean short moist grassland of mountains",17,1,1,0,0,0,0,96,98,0.979591837,0.879
4708,Festuca rothmaleri,Festuca_rothmaleri,Poaceae,Monocots,10.1093/aob/mcab135,"Fernández-Pascual, Eduardo",NA,PT,"Festuca rothmaleri Wild NA SOS177 temperate deciduous forests biome, hay meadows Portugal NA NA NA NA",agar,0,1,0,0,1,0,0,0,"Iberian summer pasture (vallicar), Mediterranean short moist grassland of mountains",9,1,1,0,0,0,0,93,100,0.93,0.879
4709,Festuca rothmaleri,Festuca_rothmaleri,Poaceae,Monocots,10.1093/aob/mcab135,"Fernández-Pascual, Eduardo",NA,PT,"Festuca rothmaleri Wild NA SOS177 temperate deciduous forests biome, hay meadows Portugal NA NA NA NA",agar,0,1,0,0,1,0,0,0,"Iberian summer pasture (vallicar), Mediterranean short moist grassland of mountains",25,1,1,0,0,0,0,94,100,0.94,0.879
4535,Festuca rubra,Festuca_rubra,Poaceae,Monocots,10.1093/aob/mcac037,"Carta,Angelino",NA,GB, Festuca arenaria Osbeck                                                                      wild native NA K_137865 NA United-Kingdom NA NA NA NA,agar,1,0,1,1,1,0,1,1,"Alkaline, calcareous, carbonate-rich small-sedge spring fen, Alpine and subalpine ericoid heath, Alpine and subalpine Juniperus scrub, Arctic-alpine rich fen, Atlantic and Baltic coastal dune grassland (grey dune), Atlantic and Baltic coastal dune scrub, Atlantic and Baltic coastal Empetrum heath, Atlantic and Baltic moist and wet dune slack, Atlantic and Baltic rocky sea cliff and shore, Atlantic and Baltic shifting coastal dune, Atlantic and Baltic soft sea cliff, Atlantic coastal Calluna and Ulex heath, Atlantic, Baltic and Arctic coastal shingle beach, Baltic coniferous coastal dune forest, Carpathian travertine fen with halophytes, Central Mediterranean mountain hedgehog-heath, Cyrno-Sardean oromediterranean siliceous dry grassland, Dry heath, Extremely rich moss-sedge fen, Forest fringe of acidic nutrient-poor soils, Heavy-metal grassland in Western and Central Europe, Intermediate fen and soft-water spring mire, Low and medium altitude hay meadow, Lowland to montane temperate and submediterranean Juniperus scrub, Lowland to montane, dry to mesic grassland usually dominated by Nardus stricta, Mediterranean montane Pinus sylvestris-Pinus nigra forest, Mediterranean short moist grassland of lowlands, Mesic permanent pasture of lowlands and mountains, Moist or wet mesotrophic to eutrophic hay meadow, Mountain hay meadow, Oceanic to subcontinental inland sand grassland on dry acid and neutral soils, Perennial rocky calcareous grassland of subatlantic-submediterranean Europe, Poor fen, Pteridium aquilinum vegetation, Relict mire of Mediterranean mountains, Semi-dry perennial calcareous grassland (meadow steppe), Temperate acidophilous alpine grassland, Temperate and boreal moist or wet oligotrophic grassland, Temperate subalpine Larix, Pinus cembra and Pinus uncinata forest, Thermophilous forest fringe of base-rich soils, Western Mediterranean mountain hedgehog-heath",21,0,1,0,0,0,0,19,20,0.95,1.58806421
4536,Festuca rubra,Festuca_rubra,Poaceae,Monocots,10.1093/aob/mcac037,"Carta,Angelino",NA,GB, Festuca arenaria Osbeck                                                                      wild native NA K_137027 NA United-Kingdom NA NA NA NA,agar,1,0,1,1,1,0,1,1,"Alkaline, calcareous, carbonate-rich small-sedge spring fen, Alpine and subalpine ericoid heath, Alpine and subalpine Juniperus scrub, Arctic-alpine rich fen, Atlantic and Baltic coastal dune grassland (grey dune), Atlantic and Baltic coastal dune scrub, Atlantic and Baltic coastal Empetrum heath, Atlantic and Baltic moist and wet dune slack, Atlantic and Baltic rocky sea cliff and shore, Atlantic and Baltic shifting coastal dune, Atlantic and Baltic soft sea cliff, Atlantic coastal Calluna and Ulex heath, Atlantic, Baltic and Arctic coastal shingle beach, Baltic coniferous coastal dune forest, Carpathian travertine fen with halophytes, Central Mediterranean mountain hedgehog-heath, Cyrno-Sardean oromediterranean siliceous dry grassland, Dry heath, Extremely rich moss-sedge fen, Forest fringe of acidic nutrient-poor soils, Heavy-metal grassland in Western and Central Europe, Intermediate fen and soft-water spring mire, Low and medium altitude hay meadow, Lowland to montane temperate and submediterranean Juniperus scrub, Lowland to montane, dry to mesic grassland usually dominated by Nardus stricta, Mediterranean montane Pinus sylvestris-Pinus nigra forest, Mediterranean short moist grassland of lowlands, Mesic permanent pasture of lowlands and mountains, Moist or wet mesotrophic to eutrophic hay meadow, Mountain hay meadow, Oceanic to subcontinental inland sand grassland on dry acid and neutral soils, Perennial rocky calcareous grassland of subatlantic-submediterranean Europe, Poor fen, Pteridium aquilinum vegetation, Relict mire of Mediterranean mountains, Semi-dry perennial calcareous grassland (meadow steppe), Temperate acidophilous alpine grassland, Temperate and boreal moist or wet oligotrophic grassland, Temperate subalpine Larix, Pinus cembra and Pinus uncinata forest, Thermophilous forest fringe of base-rich soils, Western Mediterranean mountain hedgehog-heath",16,0,1,0,0,0,0,41,44,0.931818182,1.58806421
4710,Festuca rubra,Festuca_rubra,Poaceae,Monocots,10.1093/aob/mcx005,Cruz-Tejada Diana M,2014,FR,Festuca rubra NA 2014 nd NA FR 43.65 5.85 nd 5e+05,agar,1,0,1,1,1,0,1,1,"Alkaline, calcareous, carbonate-rich small-sedge spring fen, Alpine and subalpine ericoid heath, Alpine and subalpine Juniperus scrub, Arctic-alpine rich fen, Atlantic and Baltic coastal dune grassland (grey dune), Atlantic and Baltic coastal dune scrub, Atlantic and Baltic coastal Empetrum heath, Atlantic and Baltic moist and wet dune slack, Atlantic and Baltic rocky sea cliff and shore, Atlantic and Baltic shifting coastal dune, Atlantic and Baltic soft sea cliff, Atlantic coastal Calluna and Ulex heath, Atlantic, Baltic and Arctic coastal shingle beach, Baltic coniferous coastal dune forest, Carpathian travertine fen with halophytes, Central Mediterranean mountain hedgehog-heath, Cyrno-Sardean oromediterranean siliceous dry grassland, Dry heath, Extremely rich moss-sedge fen, Forest fringe of acidic nutrient-poor soils, Heavy-metal grassland in Western and Central Europe, Intermediate fen and soft-water spring mire, Low and medium altitude hay meadow, Lowland to montane temperate and submediterranean Juniperus scrub, Lowland to montane, dry to mesic grassland usually dominated by Nardus stricta, Mediterranean montane Pinus sylvestris-Pinus nigra forest, Mediterranean short moist grassland of lowlands, Mesic permanent pasture of lowlands and mountains, Moist or wet mesotrophic to eutrophic hay meadow, Mountain hay meadow, Oceanic to subcontinental inland sand grassland on dry acid and neutral soils, Perennial rocky calcareous grassland of subatlantic-submediterranean Europe, Poor fen, Pteridium aquilinum vegetation, Relict mire of Mediterranean mountains, Semi-dry perennial calcareous grassland (meadow steppe), Temperate acidophilous alpine grassland, Temperate and boreal moist or wet oligotrophic grassland, Temperate subalpine Larix, Pinus cembra and Pinus uncinata forest, Thermophilous forest fringe of base-rich soils, Western Mediterranean mountain hedgehog-heath",17,1,1,1,0,0,0,39,100,0.39,1.58806421
4711,Festuca rubra,Festuca_rubra,Poaceae,Monocots,10.1093/aob/mcx005,Cruz-Tejada Diana M,2014,FR,Festuca rubra NA 2014 nd NA FR 43.65 5.85 nd 5e+05,agar,1,0,1,1,1,0,1,1,"Alkaline, calcareous, carbonate-rich small-sedge spring fen, Alpine and subalpine ericoid heath, Alpine and subalpine Juniperus scrub, Arctic-alpine rich fen, Atlantic and Baltic coastal dune grassland (grey dune), Atlantic and Baltic coastal dune scrub, Atlantic and Baltic coastal Empetrum heath, Atlantic and Baltic moist and wet dune slack, Atlantic and Baltic rocky sea cliff and shore, Atlantic and Baltic shifting coastal dune, Atlantic and Baltic soft sea cliff, Atlantic coastal Calluna and Ulex heath, Atlantic, Baltic and Arctic coastal shingle beach, Baltic coniferous coastal dune forest, Carpathian travertine fen with halophytes, Central Mediterranean mountain hedgehog-heath, Cyrno-Sardean oromediterranean siliceous dry grassland, Dry heath, Extremely rich moss-sedge fen, Forest fringe of acidic nutrient-poor soils, Heavy-metal grassland in Western and Central Europe, Intermediate fen and soft-water spring mire, Low and medium altitude hay meadow, Lowland to montane temperate and submediterranean Juniperus scrub, Lowland to montane, dry to mesic grassland usually dominated by Nardus stricta, Mediterranean montane Pinus sylvestris-Pinus nigra forest, Mediterranean short moist grassland of lowlands, Mesic permanent pasture of lowlands and mountains, Moist or wet mesotrophic to eutrophic hay meadow, Mountain hay meadow, Oceanic to subcontinental inland sand grassland on dry acid and neutral soils, Perennial rocky calcareous grassland of subatlantic-submediterranean Europe, Poor fen, Pteridium aquilinum vegetation, Relict mire of Mediterranean mountains, Semi-dry perennial calcareous grassland (meadow steppe), Temperate acidophilous alpine grassland, Temperate and boreal moist or wet oligotrophic grassland, Temperate subalpine Larix, Pinus cembra and Pinus uncinata forest, Thermophilous forest fringe of base-rich soils, Western Mediterranean mountain hedgehog-heath",9,1,1,1,0,0,0,36,100,0.36,1.58806421
4712,Festuca rubra,Festuca_rubra,Poaceae,Monocots,10.1093/aob/mcx005,Cruz-Tejada Diana M,2014,FR,Festuca rubra NA 2014 nd NA FR 43.65 5.85 nd 5e+05,agar,1,0,1,1,1,0,1,1,"Alkaline, calcareous, carbonate-rich small-sedge spring fen, Alpine and subalpine ericoid heath, Alpine and subalpine Juniperus scrub, Arctic-alpine rich fen, Atlantic and Baltic coastal dune grassland (grey dune), Atlantic and Baltic coastal dune scrub, Atlantic and Baltic coastal Empetrum heath, Atlantic and Baltic moist and wet dune slack, Atlantic and Baltic rocky sea cliff and shore, Atlantic and Baltic shifting coastal dune, Atlantic and Baltic soft sea cliff, Atlantic coastal Calluna and Ulex heath, Atlantic, Baltic and Arctic coastal shingle beach, Baltic coniferous coastal dune forest, Carpathian travertine fen with halophytes, Central Mediterranean mountain hedgehog-heath, Cyrno-Sardean oromediterranean siliceous dry grassland, Dry heath, Extremely rich moss-sedge fen, Forest fringe of acidic nutrient-poor soils, Heavy-metal grassland in Western and Central Europe, Intermediate fen and soft-water spring mire, Low and medium altitude hay meadow, Lowland to montane temperate and submediterranean Juniperus scrub, Lowland to montane, dry to mesic grassland usually dominated by Nardus stricta, Mediterranean montane Pinus sylvestris-Pinus nigra forest, Mediterranean short moist grassland of lowlands, Mesic permanent pasture of lowlands and mountains, Moist or wet mesotrophic to eutrophic hay meadow, Mountain hay meadow, Oceanic to subcontinental inland sand grassland on dry acid and neutral soils, Perennial rocky calcareous grassland of subatlantic-submediterranean Europe, Poor fen, Pteridium aquilinum vegetation, Relict mire of Mediterranean mountains, Semi-dry perennial calcareous grassland (meadow steppe), Temperate acidophilous alpine grassland, Temperate and boreal moist or wet oligotrophic grassland, Temperate subalpine Larix, Pinus cembra and Pinus uncinata forest, Thermophilous forest fringe of base-rich soils, Western Mediterranean mountain hedgehog-heath",17,1,1,0,0,0,0,35,100,0.35,1.58806421
4713,Festuca rubra,Festuca_rubra,Poaceae,Monocots,10.1093/aob/mcx005,Cruz-Tejada Diana M,2014,FR,Festuca rubra NA 2014 nd NA FR 43.65 5.85 nd 5e+05,agar,1,0,1,1,1,0,1,1,"Alkaline, calcareous, carbonate-rich small-sedge spring fen, Alpine and subalpine ericoid heath, Alpine and subalpine Juniperus scrub, Arctic-alpine rich fen, Atlantic and Baltic coastal dune grassland (grey dune), Atlantic and Baltic coastal dune scrub, Atlantic and Baltic coastal Empetrum heath, Atlantic and Baltic moist and wet dune slack, Atlantic and Baltic rocky sea cliff and shore, Atlantic and Baltic shifting coastal dune, Atlantic and Baltic soft sea cliff, Atlantic coastal Calluna and Ulex heath, Atlantic, Baltic and Arctic coastal shingle beach, Baltic coniferous coastal dune forest, Carpathian travertine fen with halophytes, Central Mediterranean mountain hedgehog-heath, Cyrno-Sardean oromediterranean siliceous dry grassland, Dry heath, Extremely rich moss-sedge fen, Forest fringe of acidic nutrient-poor soils, Heavy-metal grassland in Western and Central Europe, Intermediate fen and soft-water spring mire, Low and medium altitude hay meadow, Lowland to montane temperate and submediterranean Juniperus scrub, Lowland to montane, dry to mesic grassland usually dominated by Nardus stricta, Mediterranean montane Pinus sylvestris-Pinus nigra forest, Mediterranean short moist grassland of lowlands, Mesic permanent pasture of lowlands and mountains, Moist or wet mesotrophic to eutrophic hay meadow, Mountain hay meadow, Oceanic to subcontinental inland sand grassland on dry acid and neutral soils, Perennial rocky calcareous grassland of subatlantic-submediterranean Europe, Poor fen, Pteridium aquilinum vegetation, Relict mire of Mediterranean mountains, Semi-dry perennial calcareous grassland (meadow steppe), Temperate acidophilous alpine grassland, Temperate and boreal moist or wet oligotrophic grassland, Temperate subalpine Larix, Pinus cembra and Pinus uncinata forest, Thermophilous forest fringe of base-rich soils, Western Mediterranean mountain hedgehog-heath",9,1,1,0,0,0,0,39,100,0.39,1.58806421
4714,Festuca rubra,Festuca_rubra,Poaceae,Monocots,10.1093/aob/mcx005,Cruz-Tejada Diana M,2014,FR,Festuca rubra NA 2014 nd NA FR 43.65 5.85 nd 5e+05,agar,1,0,1,1,1,0,1,1,"Alkaline, calcareous, carbonate-rich small-sedge spring fen, Alpine and subalpine ericoid heath, Alpine and subalpine Juniperus scrub, Arctic-alpine rich fen, Atlantic and Baltic coastal dune grassland (grey dune), Atlantic and Baltic coastal dune scrub, Atlantic and Baltic coastal Empetrum heath, Atlantic and Baltic moist and wet dune slack, Atlantic and Baltic rocky sea cliff and shore, Atlantic and Baltic shifting coastal dune, Atlantic and Baltic soft sea cliff, Atlantic coastal Calluna and Ulex heath, Atlantic, Baltic and Arctic coastal shingle beach, Baltic coniferous coastal dune forest, Carpathian travertine fen with halophytes, Central Mediterranean mountain hedgehog-heath, Cyrno-Sardean oromediterranean siliceous dry grassland, Dry heath, Extremely rich moss-sedge fen, Forest fringe of acidic nutrient-poor soils, Heavy-metal grassland in Western and Central Europe, Intermediate fen and soft-water spring mire, Low and medium altitude hay meadow, Lowland to montane temperate and submediterranean Juniperus scrub, Lowland to montane, dry to mesic grassland usually dominated by Nardus stricta, Mediterranean montane Pinus sylvestris-Pinus nigra forest, Mediterranean short moist grassland of lowlands, Mesic permanent pasture of lowlands and mountains, Moist or wet mesotrophic to eutrophic hay meadow, Mountain hay meadow, Oceanic to subcontinental inland sand grassland on dry acid and neutral soils, Perennial rocky calcareous grassland of subatlantic-submediterranean Europe, Poor fen, Pteridium aquilinum vegetation, Relict mire of Mediterranean mountains, Semi-dry perennial calcareous grassland (meadow steppe), Temperate acidophilous alpine grassland, Temperate and boreal moist or wet oligotrophic grassland, Temperate subalpine Larix, Pinus cembra and Pinus uncinata forest, Thermophilous forest fringe of base-rich soils, Western Mediterranean mountain hedgehog-heath",25,1,1,1,0,0,0,44,100,0.44,1.58806421
4715,Festuca rubra,Festuca_rubra,Poaceae,Monocots,10.1093/aob/mcx005,Cruz-Tejada Diana M,2014,FR,Festuca rubra NA 2014 nd NA FR 43.65 5.85 nd 5e+05,agar,1,0,1,1,1,0,1,1,"Alkaline, calcareous, carbonate-rich small-sedge spring fen, Alpine and subalpine ericoid heath, Alpine and subalpine Juniperus scrub, Arctic-alpine rich fen, Atlantic and Baltic coastal dune grassland (grey dune), Atlantic and Baltic coastal dune scrub, Atlantic and Baltic coastal Empetrum heath, Atlantic and Baltic moist and wet dune slack, Atlantic and Baltic rocky sea cliff and shore, Atlantic and Baltic shifting coastal dune, Atlantic and Baltic soft sea cliff, Atlantic coastal Calluna and Ulex heath, Atlantic, Baltic and Arctic coastal shingle beach, Baltic coniferous coastal dune forest, Carpathian travertine fen with halophytes, Central Mediterranean mountain hedgehog-heath, Cyrno-Sardean oromediterranean siliceous dry grassland, Dry heath, Extremely rich moss-sedge fen, Forest fringe of acidic nutrient-poor soils, Heavy-metal grassland in Western and Central Europe, Intermediate fen and soft-water spring mire, Low and medium altitude hay meadow, Lowland to montane temperate and submediterranean Juniperus scrub, Lowland to montane, dry to mesic grassland usually dominated by Nardus stricta, Mediterranean montane Pinus sylvestris-Pinus nigra forest, Mediterranean short moist grassland of lowlands, Mesic permanent pasture of lowlands and mountains, Moist or wet mesotrophic to eutrophic hay meadow, Mountain hay meadow, Oceanic to subcontinental inland sand grassland on dry acid and neutral soils, Perennial rocky calcareous grassland of subatlantic-submediterranean Europe, Poor fen, Pteridium aquilinum vegetation, Relict mire of Mediterranean mountains, Semi-dry perennial calcareous grassland (meadow steppe), Temperate acidophilous alpine grassland, Temperate and boreal moist or wet oligotrophic grassland, Temperate subalpine Larix, Pinus cembra and Pinus uncinata forest, Thermophilous forest fringe of base-rich soils, Western Mediterranean mountain hedgehog-heath",25,1,1,0,0,0,0,8,100,0.08,1.58806421
